D:\anaconda3\python.exe E:/zhangxirui/RAFT/train.py 
Namespace(name='raft-sintel', stage='sintel', restore_ckpt='checkpoints/raft-name.pth', small=False, validation=['sintel'], lr=0.0001, num_steps=120000, batch_size=8, image_size=[368, 768], gpus=[0], mixed_precision=True, iters=12, wdecay=1e-05, epsilon=1e-08, clip=1.0, dropout=0.0, gamma=0.85, add_noise=False)
Parameter Count: 10584674
Training with 208200 image pairs
D:\anaconda3\lib\site-packages\torch\functional.py:445: UserWarning: torch.meshgrid: in an upcoming release, it will be required to pass the indexing argument. (Triggered internally at  ..\aten\src\ATen\native\TensorShape.cpp:2157.)
  return _VF.meshgrid(tensors, **kwargs)  # type: ignore[attr-defined]
D:\anaconda3\lib\site-packages\torch\optim\lr_scheduler.py:129: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
[ 27500,  0.0000812]     0.8771,     0.9438,     0.9615,     1.5156, 
[ 27600,  0.0000811]     0.8776,     0.9427,     0.9596,     1.5190, 
[ 27700,  0.0000810]     0.8731,     0.9384,     0.9553,     1.7248, 
[ 27800,  0.0000809]     0.8816,     0.9437,     0.9603,     1.2667, 
[ 27900,  0.0000808]     0.8758,     0.9435,     0.9603,     1.2776, 
[ 28000,  0.0000807]     0.8767,     0.9403,     0.9569,     1.4475, 
[ 28100,  0.0000806]     0.8732,     0.9390,     0.9562,     1.5959, 
[ 28200,  0.0000805]     0.8713,     0.9357,     0.9522,     1.9223, 
[ 28300,  0.0000805]     0.8780,     0.9407,     0.9580,     1.5310, 
[ 28400,  0.0000804]     0.8809,     0.9436,     0.9593,     1.2687, 
[ 28500,  0.0000803]     0.8693,     0.9367,     0.9557,     1.4801, 
[ 28600,  0.0000802]     0.8718,     0.9372,     0.9553,     1.5602, 
[ 28700,  0.0000801]     0.8758,     0.9409,     0.9583,     1.3434, 
[ 28800,  0.0000800]     0.8769,     0.9395,     0.9569,     1.6138, 
[ 28900,  0.0000799]     0.8634,     0.9328,     0.9522,     1.5331, 
[ 29000,  0.0000798]     0.8646,     0.9338,     0.9531,     1.5956, 
[ 29100,  0.0000798]     0.8728,     0.9381,     0.9556,     1.4684, 
[ 29200,  0.0000797]     0.8717,     0.9384,     0.9562,     1.7395, 
[ 29300,  0.0000796]     0.8803,     0.9433,     0.9599,     1.3084, 
[ 29400,  0.0000795]     0.8783,     0.9408,     0.9585,     1.3603, 
[ 29500,  0.0000794]     0.8700,     0.9367,     0.9543,     1.7317, 
[ 29600,  0.0000793]     0.8770,     0.9408,     0.9578,     1.3487, 
[ 29700,  0.0000792]     0.8893,     0.9487,     0.9637,     1.1696, 
[ 29800,  0.0000791]     0.8777,     0.9403,     0.9569,     1.4529, 
[ 29900,  0.0000791]     0.8637,     0.9311,     0.9496,     1.6691, 
[ 30000,  0.0000790]     0.8735,     0.9397,     0.9579,     1.3653, 
Validation (clean) EPE: 0.811931, 1px: 0.919920, 3px: 0.967171, 5px: 0.977728
Validation (final) EPE: 1.339043, 1px: 0.880934, 3px: 0.943138, 5px: 0.960498
[ 30100,  0.0000789]     0.8703,     0.9348,     0.9524,     1.7003, 
[ 30200,  0.0000788]     0.8783,     0.9424,     0.9587,     1.5672, 
[ 30300,  0.0000787]     0.8728,     0.9362,     0.9541,     1.5660, 
[ 30400,  0.0000786]     0.8669,     0.9368,     0.9557,     1.3983, 
[ 30500,  0.0000785]     0.8754,     0.9388,     0.9564,     1.6146, 
[ 30600,  0.0000784]     0.8767,     0.9435,     0.9610,     1.3009, 
[ 30700,  0.0000784]     0.8819,     0.9447,     0.9607,     1.2486, 
[ 30800,  0.0000783]     0.8765,     0.9396,     0.9567,     1.4744, 
[ 30900,  0.0000782]     0.8820,     0.9434,     0.9599,     1.2465, 
[ 31000,  0.0000781]     0.8721,     0.9390,     0.9574,     1.4355, 
[ 31100,  0.0000780]     0.8710,     0.9391,     0.9572,     1.3107, 
[ 31200,  0.0000779]     0.8717,     0.9381,     0.9560,     1.7734, 
[ 31300,  0.0000778]     0.8775,     0.9419,     0.9591,     1.3655, 
[ 31400,  0.0000777]     0.8797,     0.9441,     0.9604,     1.5839, 
[ 31500,  0.0000777]     0.8685,     0.9348,     0.9537,     1.4993, 
[ 31600,  0.0000776]     0.8767,     0.9419,     0.9599,     1.3532, 
[ 31700,  0.0000775]     0.8672,     0.9345,     0.9534,     1.6935, 
[ 31800,  0.0000774]     0.8678,     0.9342,     0.9525,     1.7590, 
[ 31900,  0.0000773]     0.8775,     0.9416,     0.9587,     1.5992, 
[ 32000,  0.0000772]     0.8805,     0.9421,     0.9584,     1.6401, 
[ 32100,  0.0000771]     0.8750,     0.9377,     0.9551,     1.6912, 
[ 32200,  0.0000770]     0.8782,     0.9388,     0.9550,     1.5185, 
[ 32300,  0.0000770]     0.8779,     0.9430,     0.9603,     1.4237, 
[ 32400,  0.0000769]     0.8787,     0.9421,     0.9590,     1.3846, 
[ 32500,  0.0000768]     0.8775,     0.9417,     0.9590,     1.5255, 
[ 32600,  0.0000767]     0.8750,     0.9422,     0.9598,     1.2931, 
[ 32700,  0.0000766]     0.8832,     0.9460,     0.9617,     1.2514, 
[ 32800,  0.0000765]     0.8765,     0.9422,     0.9593,     1.4403, 
[ 32900,  0.0000764]     0.8754,     0.9415,     0.9585,     1.3600, 
[ 33000,  0.0000763]     0.8768,     0.9418,     0.9597,     1.2161, 
[ 33100,  0.0000763]     0.8800,     0.9422,     0.9593,     1.3844, 
[ 33200,  0.0000762]     0.8832,     0.9454,     0.9616,     1.2248, 
[ 33300,  0.0000761]     0.8779,     0.9434,     0.9609,     1.4222, 
[ 33400,  0.0000760]     0.8735,     0.9406,     0.9579,     1.4082, 
[ 33500,  0.0000759]     0.8827,     0.9449,     0.9604,     1.2965, 
[ 33600,  0.0000758]     0.8862,     0.9458,     0.9618,     1.1854, 
[ 33700,  0.0000757]     0.8796,     0.9433,     0.9591,     1.4103, 
[ 33800,  0.0000756]     0.8662,     0.9346,     0.9530,     1.7756, 
[ 33900,  0.0000756]     0.8669,     0.9343,     0.9525,     1.6893, 
[ 34000,  0.0000755]     0.8856,     0.9462,     0.9620,     1.2568, 
[ 34100,  0.0000754]     0.8674,     0.9352,     0.9544,     1.4258, 
[ 34200,  0.0000753]     0.8781,     0.9416,     0.9587,     1.3763, 
[ 34300,  0.0000752]     0.8803,     0.9437,     0.9606,     1.3683, 
[ 34400,  0.0000751]     0.8752,     0.9387,     0.9563,     1.5542, 
[ 34500,  0.0000750]     0.8784,     0.9419,     0.9589,     1.3102, 
[ 34600,  0.0000749]     0.8805,     0.9450,     0.9619,     1.1800, 
[ 34700,  0.0000749]     0.8769,     0.9395,     0.9559,     1.4329, 
[ 34800,  0.0000748]     0.8792,     0.9421,     0.9587,     1.3169, 
[ 34900,  0.0000747]     0.8798,     0.9419,     0.9580,     1.4909, 
[ 35000,  0.0000746]     0.8815,     0.9438,     0.9601,     1.8221, 
Validation (clean) EPE: 0.759460, 1px: 0.920003, 3px: 0.966974, 5px: 0.977700
Validation (final) EPE: 1.272782, 1px: 0.882769, 3px: 0.944344, 5px: 0.962020
[ 35100,  0.0000745]     0.8766,     0.9422,     0.9593,     1.3069, 
[ 35200,  0.0000744]     0.8821,     0.9434,     0.9598,     1.3877, 
[ 35300,  0.0000743]     0.8619,     0.9317,     0.9508,     1.6453, 
[ 35400,  0.0000742]     0.8688,     0.9356,     0.9541,     1.3238, 
[ 35500,  0.0000741]     0.8713,     0.9347,     0.9527,     1.4934, 
[ 35600,  0.0000741]     0.8824,     0.9446,     0.9603,     1.4216, 
[ 35700,  0.0000740]     0.8775,     0.9414,     0.9581,     1.4051, 
[ 35800,  0.0000739]     0.8698,     0.9352,     0.9522,     1.9054, 
[ 35900,  0.0000738]     0.8863,     0.9470,     0.9635,     1.1928, 
[ 36000,  0.0000737]     0.8837,     0.9440,     0.9602,     1.2313, 
[ 36100,  0.0000736]     0.8730,     0.9367,     0.9548,     1.5686, 
[ 36200,  0.0000735]     0.8780,     0.9453,     0.9636,     1.1600, 
[ 36300,  0.0000734]     0.8653,     0.9351,     0.9537,     1.5821, 
[ 36400,  0.0000734]     0.8791,     0.9424,     0.9590,     1.2540, 
[ 36500,  0.0000733]     0.8691,     0.9363,     0.9552,     1.4912, 
[ 36600,  0.0000732]     0.8860,     0.9453,     0.9603,     1.4081, 
[ 36700,  0.0000731]     0.8754,     0.9408,     0.9592,     1.2902, 
[ 36800,  0.0000730]     0.8761,     0.9428,     0.9607,     1.3201, 
[ 36900,  0.0000729]     0.8843,     0.9459,     0.9615,     1.2363, 
[ 37000,  0.0000728]     0.8844,     0.9453,     0.9624,     1.2300, 
[ 37100,  0.0000727]     0.8732,     0.9383,     0.9561,     1.3640, 
[ 37200,  0.0000727]     0.8870,     0.9476,     0.9640,     1.2181, 
[ 37300,  0.0000726]     0.8752,     0.9416,     0.9597,     1.3653, 
[ 37400,  0.0000725]     0.8753,     0.9420,     0.9593,     1.5092, 
[ 37500,  0.0000724]     0.8672,     0.9334,     0.9521,     1.5242, 
[ 37600,  0.0000723]     0.8839,     0.9463,     0.9625,     1.2465, 
[ 37700,  0.0000722]     0.8835,     0.9452,     0.9614,     1.3836, 
[ 37800,  0.0000721]     0.8787,     0.9428,     0.9598,     1.4770, 
[ 37900,  0.0000720]     0.8737,     0.9396,     0.9566,     1.4892, 
[ 38000,  0.0000720]     0.8810,     0.9426,     0.9595,     1.4018, 
[ 38100,  0.0000719]     0.8782,     0.9425,     0.9595,     1.5472, 
[ 38200,  0.0000718]     0.8741,     0.9374,     0.9556,     1.4941, 
[ 38300,  0.0000717]     0.8826,     0.9443,     0.9607,     1.3523, 
[ 38400,  0.0000716]     0.8782,     0.9431,     0.9603,     1.3593, 
[ 38500,  0.0000715]     0.8765,     0.9406,     0.9581,     1.3472, 
[ 38600,  0.0000714]     0.8773,     0.9402,     0.9582,     1.3655, 
[ 38700,  0.0000713]     0.8754,     0.9393,     0.9560,     1.5364, 
[ 38800,  0.0000713]     0.8799,     0.9428,     0.9602,     1.3895, 
[ 38900,  0.0000712]     0.8882,     0.9494,     0.9651,     1.2154, 
[ 39000,  0.0000711]     0.8704,     0.9364,     0.9548,     1.7055, 
[ 39100,  0.0000710]     0.8755,     0.9402,     0.9576,     1.5023, 
[ 39200,  0.0000709]     0.8710,     0.9367,     0.9550,     1.4160, 
[ 39300,  0.0000708]     0.8811,     0.9442,     0.9596,     1.9382, 
[ 39400,  0.0000707]     0.8821,     0.9448,     0.9619,     1.1984, 
[ 39500,  0.0000706]     0.8719,     0.9376,     0.9562,     1.4553, 
[ 39600,  0.0000706]     0.8783,     0.9437,     0.9620,     1.2638, 
[ 39700,  0.0000705]     0.8586,     0.9293,     0.9490,     1.7501, 
[ 39800,  0.0000704]     0.8806,     0.9420,     0.9588,     1.4656, 
[ 39900,  0.0000703]     0.8808,     0.9443,     0.9608,     1.4269, 
[ 40000,  0.0000702]     0.8848,     0.9480,     0.9643,     1.1232, 
Validation (clean) EPE: 0.708061, 1px: 0.921789, 3px: 0.967926, 5px: 0.978629
Validation (final) EPE: 1.212469, 1px: 0.885319, 3px: 0.945639, 5px: 0.962821
[ 40100,  0.0000701]     0.8940,     0.9532,     0.9678,     1.1872, 
[ 40200,  0.0000700]     0.8849,     0.9457,     0.9621,     1.1948, 
[ 40300,  0.0000699]     0.8824,     0.9458,     0.9614,     1.2753, 
[ 40400,  0.0000699]     0.8703,     0.9356,     0.9540,     1.4388, 
[ 40500,  0.0000698]     0.8894,     0.9483,     0.9637,     1.1501, 
[ 40600,  0.0000697]     0.8767,     0.9417,     0.9593,     1.2934, 
[ 40700,  0.0000696]     0.8781,     0.9439,     0.9609,     1.4605, 
[ 40800,  0.0000695]     0.8699,     0.9366,     0.9544,     1.6597, 
[ 40900,  0.0000694]     0.8808,     0.9447,     0.9612,     1.6611, 
[ 41000,  0.0000693]     0.8855,     0.9450,     0.9609,     1.3405, 
[ 41100,  0.0000692]     0.8720,     0.9376,     0.9556,     1.6542, 
[ 41200,  0.0000692]     0.8868,     0.9455,     0.9615,     1.2237, 
[ 41300,  0.0000691]     0.8733,     0.9407,     0.9587,     1.4037, 
[ 41400,  0.0000690]     0.8875,     0.9466,     0.9632,     1.1613, 
[ 41500,  0.0000689]     0.8813,     0.9436,     0.9602,     1.2862, 
[ 41600,  0.0000688]     0.8864,     0.9475,     0.9641,     1.1175, 
[ 41700,  0.0000687]     0.8747,     0.9397,     0.9570,     1.4865, 
[ 41800,  0.0000686]     0.8719,     0.9385,     0.9572,     1.2411, 
[ 41900,  0.0000685]     0.8828,     0.9446,     0.9609,     1.3439, 
[ 42000,  0.0000685]     0.8675,     0.9351,     0.9534,     1.3569, 
[ 42100,  0.0000684]     0.8848,     0.9457,     0.9614,     1.3934, 
[ 42200,  0.0000683]     0.8806,     0.9415,     0.9572,     1.8114, 
[ 42300,  0.0000682]     0.8776,     0.9426,     0.9599,     1.3227, 
[ 42400,  0.0000681]     0.8798,     0.9430,     0.9603,     1.2686, 
[ 42500,  0.0000680]     0.8812,     0.9438,     0.9604,     1.2224, 
[ 42600,  0.0000679]     0.8718,     0.9418,     0.9601,     1.2640, 
[ 42700,  0.0000678]     0.8911,     0.9483,     0.9636,     1.2200, 
[ 42800,  0.0000678]     0.8791,     0.9403,     0.9574,     1.4024, 
[ 42900,  0.0000677]     0.8785,     0.9433,     0.9609,     1.2639, 
[ 43000,  0.0000676]     0.8822,     0.9445,     0.9617,     1.2957, 
[ 43100,  0.0000675]     0.8861,     0.9477,     0.9629,     1.1965, 
[ 43200,  0.0000674]     0.8827,     0.9435,     0.9608,     1.1801, 
[ 43300,  0.0000673]     0.8752,     0.9406,     0.9585,     1.4022, 
[ 43400,  0.0000672]     0.8771,     0.9412,     0.9578,     1.3279, 
[ 43500,  0.0000671]     0.8811,     0.9428,     0.9591,     1.5077, 
[ 43600,  0.0000670]     0.8784,     0.9412,     0.9579,     1.4021, 
[ 43700,  0.0000670]     0.8721,     0.9361,     0.9545,     1.7581, 
[ 43800,  0.0000669]     0.8743,     0.9410,     0.9585,     1.2862, 
[ 43900,  0.0000668]     0.8731,     0.9396,     0.9570,     1.3622, 
[ 44000,  0.0000667]     0.8864,     0.9466,     0.9627,     1.1926, 
[ 44100,  0.0000666]     0.8798,     0.9415,     0.9592,     1.3216, 
[ 44200,  0.0000665]     0.8904,     0.9504,     0.9667,     1.0174, 
[ 44300,  0.0000664]     0.8783,     0.9428,     0.9605,     1.3334, 
[ 44400,  0.0000663]     0.8835,     0.9458,     0.9618,     1.1383, 
[ 44500,  0.0000663]     0.8808,     0.9426,     0.9599,     1.1978, 
[ 44600,  0.0000662]     0.8721,     0.9400,     0.9575,     1.4133, 
[ 44700,  0.0000661]     0.8774,     0.9430,     0.9600,     1.3136, 
[ 44800,  0.0000660]     0.8796,     0.9450,     0.9627,     1.1084, 
[ 44900,  0.0000659]     0.8827,     0.9453,     0.9616,     1.2740, 
[ 45000,  0.0000658]     0.8851,     0.9472,     0.9636,     1.0571, 
Validation (clean) EPE: 0.702273, 1px: 0.922749, 3px: 0.968551, 5px: 0.979344
Validation (final) EPE: 1.150146, 1px: 0.886581, 3px: 0.946997, 5px: 0.963949
[ 45100,  0.0000657]     0.8774,     0.9415,     0.9589,     1.3018, 
[ 45200,  0.0000656]     0.8715,     0.9368,     0.9543,     1.3455, 
[ 45300,  0.0000656]     0.8771,     0.9431,     0.9602,     1.4033, 
[ 45400,  0.0000655]     0.8785,     0.9430,     0.9611,     1.1329, 
[ 45500,  0.0000654]     0.8752,     0.9380,     0.9555,     1.5026, 
[ 45600,  0.0000653]     0.8881,     0.9483,     0.9640,     1.0469, 
[ 45700,  0.0000652]     0.8734,     0.9419,     0.9600,     1.2497, 
[ 45800,  0.0000651]     0.8859,     0.9461,     0.9622,     1.2585, 
[ 45900,  0.0000650]     0.8865,     0.9445,     0.9602,     1.2293, 
[ 46000,  0.0000649]     0.8743,     0.9398,     0.9571,     1.3454, 
[ 46100,  0.0000649]     0.8835,     0.9448,     0.9613,     1.1271, 
[ 46200,  0.0000648]     0.8885,     0.9470,     0.9632,     1.1216, 
[ 46300,  0.0000647]     0.8772,     0.9387,     0.9557,     1.4163, 
[ 46400,  0.0000646]     0.8824,     0.9432,     0.9595,     1.4013, 
[ 46500,  0.0000645]     0.8856,     0.9474,     0.9644,     1.0738, 
[ 46600,  0.0000644]     0.8824,     0.9446,     0.9620,     1.2301, 
[ 46700,  0.0000643]     0.8823,     0.9448,     0.9614,     1.2122, 
[ 46800,  0.0000642]     0.8899,     0.9488,     0.9642,     1.1048, 
[ 46900,  0.0000642]     0.8735,     0.9378,     0.9554,     1.5533, 
[ 47000,  0.0000641]     0.8947,     0.9518,     0.9672,     1.2070, 
[ 47100,  0.0000640]     0.8965,     0.9538,     0.9692,     0.9783, 
[ 47200,  0.0000639]     0.8732,     0.9390,     0.9567,     1.3958, 
[ 47300,  0.0000638]     0.8853,     0.9448,     0.9613,     1.2619, 
[ 47400,  0.0000637]     0.8877,     0.9469,     0.9634,     1.2308, 
[ 47500,  0.0000636]     0.8843,     0.9455,     0.9613,     1.2150, 
[ 47600,  0.0000635]     0.8738,     0.9383,     0.9564,     1.3621, 
[ 47700,  0.0000635]     0.8815,     0.9429,     0.9591,     1.3280, 
[ 47800,  0.0000634]     0.8830,     0.9436,     0.9591,     1.3734, 
[ 47900,  0.0000633]     0.8868,     0.9476,     0.9639,     1.1714, 
[ 48000,  0.0000632]     0.8782,     0.9419,     0.9583,     1.7475, 
[ 48100,  0.0000631]     0.8887,     0.9471,     0.9624,     1.2795, 
[ 48200,  0.0000630]     0.8826,     0.9450,     0.9626,     1.1513, 
[ 48300,  0.0000629]     0.8767,     0.9416,     0.9589,     1.4188, 
[ 48400,  0.0000628]     0.8725,     0.9414,     0.9600,     1.1681, 
[ 48500,  0.0000628]     0.8756,     0.9397,     0.9579,     1.2716, 
[ 48600,  0.0000627]     0.8733,     0.9378,     0.9557,     1.4588, 
[ 48700,  0.0000626]     0.8716,     0.9370,     0.9554,     1.4453, 
[ 48800,  0.0000625]     0.8879,     0.9480,     0.9633,     1.1322, 
[ 48900,  0.0000624]     0.8788,     0.9422,     0.9599,     1.1540, 
[ 49000,  0.0000623]     0.8749,     0.9403,     0.9584,     1.3543, 
[ 49100,  0.0000622]     0.8719,     0.9364,     0.9545,     1.6056, 
[ 49200,  0.0000621]     0.8843,     0.9454,     0.9615,     1.2490, 
[ 49300,  0.0000621]     0.8819,     0.9458,     0.9623,     1.0832, 
[ 49400,  0.0000620]     0.8801,     0.9445,     0.9616,     1.2155, 
[ 49500,  0.0000619]     0.8700,     0.9354,     0.9540,     1.6091, 
[ 49600,  0.0000618]     0.8676,     0.9375,     0.9562,     1.3693, 
[ 49700,  0.0000617]     0.8867,     0.9461,     0.9624,     1.1646, 
[ 49800,  0.0000616]     0.8751,     0.9400,     0.9581,     1.3905, 
[ 49900,  0.0000615]     0.8795,     0.9446,     0.9609,     1.3481, 
[ 50000,  0.0000614]     0.8774,     0.9417,     0.9590,     1.1950, 
Validation (clean) EPE: 0.664705, 1px: 0.923791, 3px: 0.969262, 5px: 0.979807
Validation (final) EPE: 1.090595, 1px: 0.888003, 3px: 0.948956, 5px: 0.965365
[ 50100,  0.0000614]     0.8866,     0.9448,     0.9608,     1.2904, 
[ 50200,  0.0000613]     0.8826,     0.9473,     0.9634,     1.2405, 
[ 50300,  0.0000612]     0.8795,     0.9424,     0.9593,     1.2269, 
[ 50400,  0.0000611]     0.8824,     0.9434,     0.9602,     1.2486, 
[ 50500,  0.0000610]     0.8807,     0.9457,     0.9629,     1.0979, 
[ 50600,  0.0000609]     0.8842,     0.9475,     0.9641,     1.0838, 
[ 50700,  0.0000608]     0.8770,     0.9379,     0.9550,     1.6089, 
[ 50800,  0.0000607]     0.8723,     0.9381,     0.9562,     1.2858, 
[ 50900,  0.0000607]     0.8732,     0.9382,     0.9560,     1.3889, 
[ 51000,  0.0000606]     0.8836,     0.9443,     0.9611,     1.2607, 
[ 51100,  0.0000605]     0.8735,     0.9387,     0.9568,     1.4246, 
[ 51200,  0.0000604]     0.8827,     0.9450,     0.9622,     1.1568, 
[ 51300,  0.0000603]     0.8714,     0.9384,     0.9570,     1.2503, 
[ 51400,  0.0000602]     0.8940,     0.9518,     0.9667,     1.0463, 
[ 51500,  0.0000601]     0.8853,     0.9475,     0.9643,     1.0580, 
[ 51600,  0.0000600]     0.8914,     0.9505,     0.9656,     1.0491, 
[ 51700,  0.0000600]     0.8814,     0.9451,     0.9623,     1.1065, 
[ 51800,  0.0000599]     0.8818,     0.9454,     0.9618,     1.2297, 
[ 51900,  0.0000598]     0.8885,     0.9476,     0.9633,     1.1443, 
[ 52000,  0.0000597]     0.8919,     0.9530,     0.9682,     0.9865, 
[ 52100,  0.0000596]     0.8735,     0.9386,     0.9576,     1.3756, 
[ 52200,  0.0000595]     0.8785,     0.9429,     0.9612,     1.2998, 
[ 52300,  0.0000594]     0.8801,     0.9433,     0.9605,     1.3036, 
[ 52400,  0.0000593]     0.8842,     0.9470,     0.9636,     1.1322, 
[ 52500,  0.0000592]     0.8908,     0.9507,     0.9659,     1.2238, 
[ 52600,  0.0000592]     0.8831,     0.9443,     0.9606,     1.2689, 
[ 52700,  0.0000591]     0.8799,     0.9427,     0.9600,     1.3458, 
[ 52800,  0.0000590]     0.8834,     0.9439,     0.9603,     1.1788, 
[ 52900,  0.0000589]     0.8823,     0.9450,     0.9624,     1.1925, 
[ 53000,  0.0000588]     0.8769,     0.9410,     0.9590,     1.2475, 
[ 53100,  0.0000587]     0.8776,     0.9401,     0.9584,     1.2102, 
[ 53200,  0.0000586]     0.8818,     0.9444,     0.9613,     1.3545, 
[ 53300,  0.0000585]     0.8875,     0.9494,     0.9653,     1.2050, 
[ 53400,  0.0000585]     0.8880,     0.9470,     0.9633,     1.0717, 
[ 53500,  0.0000584]     0.8774,     0.9417,     0.9590,     1.1801, 
[ 53600,  0.0000583]     0.8871,     0.9482,     0.9644,     1.0376, 
[ 53700,  0.0000582]     0.8758,     0.9405,     0.9578,     1.2651, 
[ 53800,  0.0000581]     0.8761,     0.9431,     0.9606,     1.3103, 
[ 53900,  0.0000580]     0.8795,     0.9432,     0.9601,     1.4343, 
[ 54000,  0.0000579]     0.8862,     0.9476,     0.9642,     1.1672, 
[ 54100,  0.0000578]     0.8783,     0.9428,     0.9605,     1.1969, 
[ 54200,  0.0000578]     0.8702,     0.9379,     0.9570,     1.2983, 
[ 54300,  0.0000577]     0.8890,     0.9492,     0.9651,     1.1387, 
[ 54400,  0.0000576]     0.8793,     0.9448,     0.9618,     1.1374, 
[ 54500,  0.0000575]     0.8877,     0.9467,     0.9626,     1.2711, 
[ 54600,  0.0000574]     0.8862,     0.9459,     0.9621,     1.1516, 
[ 54700,  0.0000573]     0.8730,     0.9372,     0.9549,     1.8967, 
[ 54800,  0.0000572]     0.8881,     0.9480,     0.9635,     1.2795, 
[ 54900,  0.0000571]     0.8841,     0.9467,     0.9636,     1.0643, 
[ 55000,  0.0000571]     0.8835,     0.9461,     0.9632,     1.0740, 
Validation (clean) EPE: 0.656525, 1px: 0.924335, 3px: 0.969762, 5px: 0.979931
Validation (final) EPE: 1.089250, 1px: 0.888678, 3px: 0.948818, 5px: 0.965022
[ 55100,  0.0000570]     0.8763,     0.9394,     0.9570,     1.4046, 
[ 55200,  0.0000569]     0.8803,     0.9457,     0.9623,     1.2113, 
[ 55300,  0.0000568]     0.8857,     0.9459,     0.9631,     1.0573, 
[ 55400,  0.0000567]     0.8864,     0.9462,     0.9626,     1.1397, 
[ 55500,  0.0000566]     0.8770,     0.9446,     0.9625,     1.1789, 
[ 55600,  0.0000565]     0.8800,     0.9436,     0.9603,     1.2515, 
[ 55700,  0.0000564]     0.8881,     0.9494,     0.9648,     1.1354, 
[ 55800,  0.0000564]     0.8900,     0.9488,     0.9643,     1.1387, 
[ 55900,  0.0000563]     0.8857,     0.9475,     0.9641,     1.0174, 
[ 56000,  0.0000562]     0.8877,     0.9455,     0.9612,     1.3165, 
[ 56100,  0.0000561]     0.8903,     0.9487,     0.9638,     1.2072, 
[ 56200,  0.0000560]     0.8830,     0.9438,     0.9600,     1.2682, 
[ 56300,  0.0000559]     0.8796,     0.9437,     0.9605,     1.2015, 
[ 56400,  0.0000558]     0.8811,     0.9440,     0.9603,     1.3758, 
[ 56500,  0.0000557]     0.8827,     0.9459,     0.9627,     1.2056, 
[ 56600,  0.0000557]     0.8944,     0.9519,     0.9673,     0.9857, 
[ 56700,  0.0000556]     0.8795,     0.9429,     0.9611,     1.2405, 
[ 56800,  0.0000555]     0.8783,     0.9418,     0.9594,     1.2053, 
[ 56900,  0.0000554]     0.8845,     0.9470,     0.9633,     1.1110, 
[ 57000,  0.0000553]     0.8717,     0.9390,     0.9585,     1.1641, 
[ 57100,  0.0000552]     0.8823,     0.9438,     0.9613,     1.1417, 
[ 57200,  0.0000551]     0.8867,     0.9496,     0.9657,     1.0563, 
[ 57300,  0.0000550]     0.8824,     0.9436,     0.9613,     1.1754, 
[ 57400,  0.0000550]     0.8783,     0.9428,     0.9593,     1.1767, 
[ 57500,  0.0000549]     0.8887,     0.9519,     0.9674,     0.9516, 
[ 57600,  0.0000548]     0.8923,     0.9507,     0.9656,     1.0736, 
[ 57700,  0.0000547]     0.8828,     0.9458,     0.9628,     1.2972, 
[ 57800,  0.0000546]     0.8814,     0.9431,     0.9598,     1.2301, 
[ 57900,  0.0000545]     0.8760,     0.9392,     0.9568,     1.3950, 
[ 58000,  0.0000544]     0.8872,     0.9472,     0.9630,     1.1767, 
[ 58100,  0.0000543]     0.8855,     0.9465,     0.9625,     1.2562, 
[ 58200,  0.0000543]     0.8832,     0.9448,     0.9613,     1.2383, 
[ 58300,  0.0000542]     0.8823,     0.9441,     0.9613,     1.0488, 
[ 58400,  0.0000541]     0.8927,     0.9521,     0.9670,     0.9764, 
[ 58500,  0.0000540]     0.8886,     0.9470,     0.9627,     1.2920, 
[ 58600,  0.0000539]     0.8817,     0.9463,     0.9627,     1.1106, 
[ 58700,  0.0000538]     0.8805,     0.9440,     0.9614,     1.1754, 
[ 58800,  0.0000537]     0.8828,     0.9439,     0.9618,     1.3287, 
[ 58900,  0.0000536]     0.8824,     0.9451,     0.9615,     1.2885, 
[ 59000,  0.0000536]     0.8865,     0.9472,     0.9634,     1.1602, 
[ 59100,  0.0000535]     0.8819,     0.9447,     0.9625,     1.0230, 
[ 59200,  0.0000534]     0.8848,     0.9472,     0.9633,     1.2020, 
[ 59300,  0.0000533]     0.8868,     0.9462,     0.9616,     1.2149, 
[ 59400,  0.0000532]     0.8819,     0.9431,     0.9599,     1.3420, 
[ 59500,  0.0000531]     0.8949,     0.9522,     0.9678,     0.9852, 
[ 59600,  0.0000530]     0.8860,     0.9454,     0.9621,     1.1660, 
[ 59700,  0.0000529]     0.8863,     0.9482,     0.9655,     1.1145, 
[ 59800,  0.0000529]     0.8884,     0.9472,     0.9635,     1.2033, 
[ 59900,  0.0000528]     0.8851,     0.9464,     0.9632,     1.1649, 
[ 60000,  0.0000527]     0.8862,     0.9451,     0.9616,     1.2255, 
Validation (clean) EPE: 0.655744, 1px: 0.925689, 3px: 0.970130, 5px: 0.980304
Validation (final) EPE: 1.039852, 1px: 0.891023, 3px: 0.950683, 5px: 0.966666
[ 60100,  0.0000526]     0.8817,     0.9453,     0.9623,     1.2472, 
